"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","connectance","fixed"
"1172",13,19,13,12,36,6,4,6,12,5,8,125,75,5,20,2,7,10,2,5,17,4,8,4,4,0,3,0,4,3,8,3,0,4,5,9,1,4,2,2,1,0,10,9,5,0,1,0,0,0,0.01,100
"1173",25,13,7,10,8,7,40,4,4,7,21,8,19,37,4,1,4,8,4,6,9,2,3,3,8,1,3,5,4,1,2,10,4,0,5,3,1,1,1,2,0,0,4,161,1,17,0,4,0,0,0.01,100
"1174",34,33,11,27,7,9,9,4,7,14,8,5,5,5,10,6,6,4,0,172,17,4,2,7,4,2,5,18,6,0,1,2,12,1,2,3,17,1,1,2,0,1,0,0,0,0,11,1,0,0,0.01,100
"1175",11,3,13,14,5,2,0,357,4,3,2,4,1,6,0,13,2,1,3,1,1,1,7,3,2,1,1,6,0,0,3,0,3,1,0,10,1,4,1,1,0,0,0,4,0,0,1,0,0,0,0.01,100
"1176",5,0,1,0,471,10,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,100
"1177",64,42,10,18,7,7,32,9,9,16,11,0,37,24,6,2,1,4,4,48,10,1,3,2,4,0,4,3,6,36,3,2,1,2,2,0,0,2,2,52,1,1,2,4,0,0,0,1,0,0,0.01,100
"1178",96,43,79,9,11,6,4,30,8,2,5,30,4,4,4,25,10,1,9,1,4,3,4,8,1,0,31,3,0,28,4,3,3,15,1,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0.01,100
"1179",9,13,6,10,14,18,32,15,17,8,6,4,1,5,31,81,21,2,7,19,7,7,1,3,12,2,5,1,3,0,0,6,1,2,106,1,6,2,0,1,1,2,0,0,1,0,0,0,0,0,0.01,100
"1180",214,15,6,3,38,4,51,0,5,5,5,2,1,80,3,1,5,1,7,1,6,1,1,2,6,0,2,1,1,1,0,2,1,0,19,0,0,3,0,0,0,2,0,3,0,1,0,0,0,0,0.01,100
"1181",27,15,20,32,12,12,10,5,12,11,7,45,8,9,7,4,1,10,9,18,23,4,11,56,3,7,7,10,14,1,4,5,37,0,4,2,6,3,3,1,1,0,4,1,5,1,0,1,0,0,0.01,100
"1182",236,13,6,5,18,18,6,28,1,7,2,16,5,8,4,4,3,2,6,0,2,61,3,3,0,11,1,0,8,0,1,1,1,3,1,1,2,2,0,3,1,0,0,2,0,0,0,0,0,0,0.01,100
"1183",5,11,6,12,5,15,9,2,26,10,7,1,117,20,4,53,2,2,1,3,4,1,9,2,4,9,3,6,0,2,2,0,1,1,0,0,0,2,2,1,1,0,0,0,136,0,0,0,0,0,0.01,100
"1184",117,31,17,11,12,11,4,1,2,1,28,7,1,5,3,7,9,3,3,6,2,2,0,1,3,2,3,0,17,0,5,2,4,4,2,0,162,5,1,0,0,0,0,1,0,2,0,1,0,0,0.01,100
"1185",9,41,9,13,6,6,8,7,4,10,3,8,13,30,2,2,5,1,5,1,1,5,45,9,5,1,4,5,1,2,218,1,1,2,3,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0.01,100
"1186",77,12,11,34,10,11,5,6,25,2,5,4,45,6,3,4,5,51,6,3,2,5,5,3,13,4,2,24,3,67,3,2,2,11,1,1,4,0,2,2,3,0,1,4,1,0,1,0,0,0,0.01,100
"1187",141,15,23,4,29,8,4,15,25,4,4,5,6,7,4,13,4,6,3,22,3,2,2,0,7,5,10,48,13,1,17,1,0,15,2,6,13,1,0,1,2,2,0,1,1,1,1,0,0,0,0.01,100
"1188",13,13,15,17,201,8,11,4,3,19,8,5,14,4,5,2,6,6,1,5,9,4,4,4,39,2,8,5,12,11,4,5,3,4,1,3,0,1,0,2,0,2,1,0,4,1,6,1,0,0,0.01,100
"1189",5,34,10,3,6,1,1,4,3,311,1,1,0,0,3,9,44,3,2,2,0,0,2,3,17,2,3,10,0,0,1,3,1,2,0,1,0,1,0,0,1,0,0,0,3,1,0,1,0,0,0.01,100
"1190",17,10,26,7,14,13,5,6,242,1,14,4,3,6,8,5,5,1,22,8,0,0,6,2,0,1,2,0,17,26,0,3,2,0,1,1,5,1,0,8,0,1,0,0,1,1,1,0,0,0,0.01,100
"1191",23,8,6,11,7,10,3,9,6,5,8,4,40,88,3,11,5,13,5,54,5,10,5,7,7,11,4,23,2,6,5,3,2,1,2,13,4,4,12,0,17,7,3,1,19,0,0,0,0,0,0.01,100
"1192",8,9,27,2,5,11,11,0,1,43,13,3,0,7,5,1,2,2,5,3,1,2,55,3,0,1,14,3,0,2,2,1,0,1,0,9,0,1,0,2,0,1,0,1,0,0,0,0,243,0,0.01,100
"1193",22,10,39,18,6,5,79,9,32,8,52,12,19,7,5,11,4,3,8,10,10,7,4,5,6,4,6,15,7,2,5,16,7,1,2,12,2,1,4,2,1,1,0,2,0,2,0,3,2,0,0.01,100
"1194",3,71,7,326,3,9,7,1,2,3,0,0,0,0,37,0,1,1,0,2,1,4,2,1,2,1,0,1,0,2,3,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0.01,100
"1195",77,12,25,7,10,7,115,6,5,18,2,13,2,1,5,8,6,10,39,6,3,1,9,1,0,2,0,10,8,4,2,1,0,0,0,23,7,4,1,1,0,1,0,0,45,1,1,0,0,0,0.01,100
"1196",26,296,2,11,10,1,2,4,56,10,4,13,0,0,4,2,2,5,7,2,3,1,2,3,1,4,0,0,5,1,0,7,1,0,1,3,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0.01,100
"1197",6,6,105,38,53,6,9,2,4,2,6,3,3,29,1,2,9,20,2,2,4,6,2,1,2,6,4,2,2,2,0,4,1,143,4,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0.01,100
"1198",12,16,15,25,27,24,15,8,6,4,54,25,8,118,8,4,1,7,1,11,14,29,3,2,4,4,7,10,3,0,3,7,5,1,0,3,1,6,1,0,0,0,0,2,2,0,0,0,0,0,0.01,100
"1199",15,34,19,26,6,30,6,24,5,6,7,22,118,14,5,4,3,5,3,7,9,12,2,16,5,2,4,5,3,5,2,3,2,3,2,0,2,2,1,1,2,3,0,2,0,1,0,43,0,0,0.01,100
"1200",4,90,15,4,6,16,7,8,9,3,11,4,54,11,3,6,16,0,1,4,6,3,1,13,21,2,78,0,3,15,3,0,1,3,11,1,5,3,0,49,0,0,0,1,2,1,1,0,0,0,0.01,100
"1201",103,18,3,4,22,5,6,4,2,8,0,1,6,5,2,4,1,2,3,2,3,6,2,28,9,0,11,15,2,200,1,2,3,0,3,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0.01,100
"1202",31,47,20,104,10,11,17,13,3,7,22,9,2,18,7,3,3,3,4,2,2,27,7,9,72,1,4,2,0,6,6,2,2,2,1,5,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0.01,100
"1203",5,4,216,28,3,2,9,5,4,5,114,7,1,56,2,4,1,3,2,2,1,12,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.01,100
"1204",2,11,366,24,4,2,16,4,1,3,20,4,7,1,3,1,4,7,2,2,1,0,1,0,0,0,3,1,1,0,1,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.01,100
"1205",8,12,10,2,0,1,3,3,3,0,8,1,3,2,3,2,0,0,4,7,1,3,2,0,7,0,0,2,1,45,0,0,0,363,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.01,100
"1206",19,1,6,2,2,445,0,3,0,3,1,0,6,2,0,0,1,1,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,100
"1207",50,14,15,9,134,7,9,11,8,21,13,31,6,7,5,6,5,5,3,8,4,6,3,8,4,7,3,6,3,2,6,5,6,2,2,1,8,7,0,3,1,1,3,0,2,0,24,0,0,0,0.01,100
"1208",22,37,19,6,8,6,26,11,14,38,20,0,6,3,3,24,52,8,5,39,2,11,13,2,3,52,1,3,1,5,3,4,2,2,9,2,2,2,1,3,0,0,1,10,6,0,0,1,0,0,0.01,100
"1209",16,22,14,6,5,61,4,7,3,11,151,11,6,3,7,8,2,7,3,3,9,3,1,17,2,1,2,16,59,9,8,1,3,0,2,2,1,0,1,1,0,0,1,3,4,0,0,0,0,0,0.01,100
"1210",22,21,63,38,12,15,4,20,9,5,5,12,8,9,4,7,3,10,21,15,62,5,14,3,6,4,2,17,1,0,12,5,9,1,4,2,0,1,14,0,1,1,21,2,0,0,0,0,1,0,0.01,100
"1211",12,3,10,10,127,33,7,15,2,30,36,5,6,6,1,3,44,10,6,16,2,4,4,13,4,11,6,6,8,5,1,2,3,3,5,2,14,2,1,0,2,13,0,0,0,3,0,0,0,0,0.01,100
"1212",33,4,234,9,5,0,35,5,2,0,5,105,3,4,1,0,2,0,2,0,1,5,0,3,3,0,5,1,0,0,4,2,0,2,0,1,2,11,1,1,0,3,0,0,1,0,0,0,0,0,0.01,100
"1213",24,53,29,29,23,41,4,12,26,24,9,15,13,15,6,8,43,4,6,5,3,4,8,3,6,2,4,1,5,16,1,2,5,5,0,9,7,1,1,0,2,3,0,2,1,0,2,1,0,0,0.01,100
"1214",14,12,11,89,8,5,8,11,15,40,8,12,2,8,5,16,12,15,19,65,11,6,5,11,1,16,2,11,4,2,3,2,4,6,9,4,5,2,6,3,1,0,2,1,1,0,0,0,3,0,0.01,100
"1215",40,43,31,67,15,8,6,11,68,8,6,6,32,1,5,4,2,10,6,13,22,3,2,11,1,5,5,2,2,1,1,3,3,2,9,0,22,1,3,0,1,1,0,1,5,0,1,0,0,0,0.01,100
"1216",10,17,9,54,7,3,42,2,2,3,199,8,9,1,8,2,20,6,5,2,1,1,12,0,5,6,1,10,16,0,3,3,1,2,1,4,2,2,2,2,0,1,1,0,8,0,1,1,0,0,0.01,100
"1217",15,12,15,48,13,9,10,10,8,30,9,42,9,55,6,14,8,3,19,9,11,4,3,7,4,1,5,3,7,5,1,4,18,3,51,3,1,0,4,2,2,0,1,1,1,2,2,1,0,0,0.01,100
"1218",12,9,18,7,3,10,53,12,2,1,2,1,22,1,2,1,1,2,18,7,1,2,1,2,18,3,0,0,116,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,40,124,0,0,1,0,0.01,100
"1219",72,10,9,4,19,2,2,3,2,3,2,1,2,13,3,1,2,0,10,1,4,3,3,2,1,2,1,0,1,1,10,1,1,3,1,46,0,0,0,0,2,0,1,250,0,1,0,0,0,0,0.01,100
"1220",26,10,66,17,9,15,15,31,12,6,17,10,6,9,2,10,6,6,6,6,7,19,10,1,3,7,3,4,2,3,6,1,0,13,78,2,1,3,5,7,9,2,1,2,7,6,1,0,2,0,0.01,100
"1221",9,34,8,32,6,15,122,5,7,7,9,4,19,54,3,5,7,5,7,3,3,3,29,0,4,22,7,10,2,1,2,4,3,1,0,14,1,1,6,0,0,1,0,1,6,6,0,2,2,0,0.01,100
"1222",42,30,6,15,13,15,14,10,7,8,23,13,5,2,11,10,2,113,0,47,3,22,1,13,2,18,3,2,4,3,3,1,15,0,4,1,2,1,1,3,6,1,0,0,0,0,0,1,0,0,0.01,100
"1223",4,9,5,2,2,0,6,0,4,20,2,1,1,0,419,1,1,1,0,3,1,0,1,0,2,0,1,0,3,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.01,100
"1224",13,38,3,8,39,114,4,69,9,4,3,10,7,1,118,3,0,1,1,3,2,1,3,0,2,0,5,2,3,3,0,1,5,2,1,2,0,1,8,2,2,0,2,0,0,1,0,0,0,0,0.01,100
"1225",26,24,23,37,62,6,20,16,72,22,8,1,9,3,15,15,8,5,6,3,11,4,3,8,16,4,2,4,3,1,1,1,2,2,5,3,2,2,2,1,0,0,11,0,4,3,17,0,1,0,0.01,100
"1226",23,15,11,6,12,66,17,5,19,11,12,9,10,6,2,10,4,15,9,6,7,2,16,8,3,1,5,5,2,1,3,1,13,53,3,1,0,2,85,2,1,1,0,0,0,0,0,0,10,0,0.01,100
"1227",29,21,8,3,3,236,20,1,2,2,0,19,1,3,3,4,0,4,2,0,2,0,1,89,2,13,2,4,1,0,2,4,0,1,1,0,0,3,0,0,0,0,0,7,0,2,0,0,0,0,0.01,100
"1228",10,15,197,6,9,10,1,2,0,25,13,7,0,22,3,2,73,2,4,0,2,2,0,31,1,14,3,2,2,2,1,6,3,2,1,10,0,1,1,0,0,3,2,1,0,1,0,1,1,0,0.01,100
"1229",11,28,5,5,6,11,11,4,33,11,9,5,7,10,3,6,11,9,5,2,3,0,2,2,4,2,5,2,14,0,4,1,54,1,0,5,0,1,0,1,1,0,0,6,0,190,0,2,0,0,0.01,100
"1230",129,4,16,18,8,8,6,13,9,6,4,9,6,2,24,63,23,6,5,17,15,2,12,1,3,7,2,6,1,3,5,2,1,2,2,3,2,0,10,1,2,4,28,0,6,1,0,0,0,0,0.01,100
"1231",81,20,17,54,5,10,8,14,6,7,10,4,11,6,4,4,8,5,7,4,11,3,4,6,0,2,9,17,15,19,1,1,3,0,30,37,7,1,1,3,3,1,1,1,26,1,4,1,0,0,0.01,100
"1232",239,7,13,3,7,8,14,4,12,4,8,6,14,1,5,4,2,6,2,9,14,1,7,2,5,8,2,1,6,11,2,1,9,1,27,1,0,2,0,0,2,1,1,1,15,3,2,0,0,0,0.01,100
"1233",24,16,37,10,23,12,17,17,14,9,11,6,6,7,19,67,18,3,14,30,3,5,1,5,5,1,8,6,3,6,5,10,0,9,27,4,5,3,19,0,4,4,1,1,0,0,0,0,1,0,0.01,100
"1234",140,6,7,11,8,3,5,5,6,5,13,2,3,4,3,6,10,1,3,2,4,9,29,0,3,22,2,1,31,0,0,0,0,139,5,0,1,0,0,3,0,3,0,1,0,2,1,0,1,0,0.01,100
"1235",15,15,28,43,5,22,4,6,123,6,5,1,5,0,3,30,24,0,3,13,17,7,1,5,13,2,5,0,2,1,20,1,11,40,0,2,0,3,1,0,1,5,3,0,2,1,1,1,0,0,0.01,100
"1236",14,16,12,10,24,7,9,5,6,4,7,4,3,45,14,11,2,3,8,8,6,6,180,12,2,4,3,5,3,4,3,1,20,2,0,1,10,0,1,3,1,5,0,0,10,0,0,0,1,0,0.01,100
"1237",121,34,5,20,9,34,19,5,5,7,11,91,19,6,4,1,7,1,4,1,2,2,63,2,2,1,1,3,1,3,3,1,0,0,2,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0.01,100
"1238",3,6,5,3,2,5,3,4,6,2,13,1,198,3,32,3,9,0,0,5,144,0,1,1,25,3,0,0,0,1,0,2,2,1,1,0,0,8,0,1,0,0,0,0,0,3,0,0,0,0,0.01,100
"1239",14,120,16,10,5,8,6,2,10,17,14,9,2,65,5,1,2,6,4,3,4,1,2,0,1,1,1,2,0,67,2,5,3,56,2,0,2,7,0,1,0,2,2,2,1,0,12,3,2,0,0.01,100
"1240",14,22,20,9,8,12,53,7,6,11,13,11,12,20,16,20,8,40,8,9,3,1,2,6,4,9,4,3,23,5,27,15,3,3,3,3,3,0,5,12,6,23,1,4,2,1,3,0,0,0,0.01,100
"1241",5,1,2,0,1,5,306,4,10,3,0,148,0,2,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.01,100
"1242",106,4,0,1,4,1,1,3,1,0,0,1,4,1,10,0,1,0,2,1,1,27,2,1,2,0,0,298,0,1,0,4,2,0,1,1,5,0,1,3,1,1,2,1,0,0,0,0,0,0,0.01,100
"1243",3,0,1,6,7,1,0,31,1,2,2,0,1,2,1,0,1,15,0,1,0,1,2,0,0,1,1,0,2,5,1,2,0,408,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.01,100
"1244",329,7,93,6,13,3,1,4,3,4,0,1,1,1,6,1,0,1,2,1,0,2,2,0,2,0,1,1,2,0,5,0,0,1,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0.01,100
"1245",50,15,8,3,111,3,6,7,10,111,6,3,20,12,9,6,4,2,53,2,1,3,2,3,3,6,6,6,0,2,1,2,2,4,2,0,2,2,0,0,0,4,0,0,1,1,0,1,0,0,0.01,100
"1246",7,2,260,5,54,8,6,10,8,2,5,4,2,3,1,1,27,3,5,2,6,3,6,4,0,2,3,34,0,0,1,1,0,1,7,0,0,3,2,1,3,2,1,0,0,1,0,0,0,0,0.01,100
"1247",51,83,10,13,20,6,8,9,9,6,8,61,12,10,11,6,5,14,17,4,5,9,2,1,56,8,10,3,4,5,1,1,4,1,5,3,0,1,1,2,2,1,0,0,0,2,1,0,1,0,0.01,100
"1248",13,29,22,11,28,7,32,8,5,8,7,25,28,53,9,1,4,4,37,4,4,8,2,3,26,6,1,0,0,2,1,5,91,3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.01,100
"1249",24,42,16,9,60,7,10,9,7,4,32,77,11,5,11,8,51,10,3,5,5,9,5,3,15,9,4,1,1,1,6,0,2,0,1,1,6,1,8,1,1,1,1,2,1,2,3,1,0,0,0.01,100
"1250",22,12,24,13,34,102,14,18,8,3,21,10,9,6,4,31,14,21,3,0,3,1,4,2,1,5,6,1,9,14,17,25,1,0,1,1,16,2,1,9,0,1,0,2,1,3,0,0,0,0,0.01,100
"1251",9,14,14,21,8,1,3,0,1,77,254,3,13,2,12,2,8,2,0,4,0,0,1,1,0,2,17,1,2,9,1,3,4,1,0,0,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0.01,200
"1252",10,10,28,213,16,9,10,4,7,9,7,9,2,3,3,12,3,11,1,2,8,2,2,2,7,0,5,21,1,6,1,6,4,2,0,10,3,1,3,1,0,14,2,0,0,0,23,0,0,0,0.01,200
"1253",11,93,41,21,10,8,8,10,50,3,15,11,7,47,0,2,34,43,2,3,2,3,7,10,5,1,10,0,1,1,3,0,5,4,2,2,0,3,0,0,0,0,2,0,1,5,7,1,0,0,0.01,200
"1254",10,13,21,10,5,10,25,204,8,8,6,5,7,23,12,5,18,2,4,8,7,3,2,4,1,5,3,1,19,1,4,0,2,2,19,3,3,1,1,5,1,0,2,0,4,0,1,0,0,0,0.01,200
"1255",86,20,9,12,15,6,91,7,19,3,2,2,97,5,9,4,2,10,2,4,2,30,0,3,4,1,9,15,4,3,6,1,2,1,3,0,0,3,1,1,2,0,1,1,1,0,1,0,0,0,0.01,200
"1256",56,20,44,28,105,30,6,4,3,3,9,12,6,3,6,4,13,3,18,13,5,1,17,10,4,4,6,13,16,1,0,1,3,9,3,1,3,0,1,2,0,1,2,0,3,1,0,0,0,0,0.01,200
"1257",8,12,7,10,8,3,3,7,3,7,7,3,5,7,4,63,0,41,0,3,4,2,152,14,2,2,0,10,11,0,2,1,0,1,2,0,0,53,28,4,0,0,1,0,0,1,1,0,0,0,0.01,200
"1258",55,26,11,12,6,13,9,17,29,6,4,8,5,11,11,2,12,25,6,9,10,5,11,6,6,20,5,3,2,2,93,4,0,8,7,13,3,1,10,0,1,0,2,0,4,3,0,0,0,0,0.01,200
"1259",46,92,16,26,22,55,52,4,6,8,41,9,5,5,8,2,3,2,12,2,1,1,1,19,2,1,1,7,5,2,1,8,1,3,2,1,3,3,2,2,2,1,1,7,2,2,0,0,0,0,0.01,200
"1260",17,88,30,6,13,7,1,5,6,3,13,31,4,6,10,3,34,5,1,3,2,1,148,2,1,0,2,2,13,2,1,2,15,0,0,0,3,4,0,3,0,5,0,1,0,1,0,0,0,0,0.01,200
"1261",25,13,14,7,12,3,74,7,27,29,30,4,13,4,17,1,24,7,1,5,7,32,1,4,72,2,3,2,2,4,1,1,0,3,2,0,4,11,1,3,0,1,11,4,0,1,0,0,0,0,0.01,200
"1262",7,14,19,169,6,23,7,16,5,5,23,7,1,4,5,4,6,2,49,27,4,13,1,4,7,18,8,8,5,1,0,5,0,0,2,1,1,13,1,0,1,0,0,0,0,1,0,1,1,0,0.01,200
"1263",16,30,17,43,11,14,41,19,17,19,21,7,14,19,4,9,12,4,2,12,4,8,6,2,3,9,3,2,7,0,5,14,7,3,2,0,3,69,2,1,2,0,5,1,1,0,0,0,0,0,0.01,200
"1264",10,5,20,6,5,5,4,5,10,5,9,3,0,6,22,35,282,2,2,1,1,2,10,1,7,3,2,1,1,3,0,1,0,1,15,0,1,0,0,0,0,0,0,1,1,0,0,2,8,0,0.01,200
"1265",19,26,124,6,18,3,19,7,12,11,1,10,21,3,2,6,6,3,15,5,7,13,3,3,12,2,11,3,105,0,2,1,0,1,7,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0.01,200
"1266",25,19,11,14,13,7,46,26,9,12,6,8,5,14,10,29,6,10,12,2,126,1,5,0,2,5,3,3,8,9,3,0,6,6,5,5,0,0,11,2,5,1,0,0,0,1,0,0,0,0,0.01,200
"1267",121,39,16,11,6,6,18,8,6,9,39,8,18,4,5,12,6,7,8,7,20,2,3,12,39,4,5,4,7,4,1,3,5,0,5,6,1,2,0,1,2,0,2,1,0,5,0,1,1,0,0.01,200
"1268",19,13,28,12,13,6,8,5,5,9,11,4,64,8,4,8,5,4,9,6,0,3,160,8,10,0,1,8,3,6,2,5,4,0,8,15,1,3,1,3,0,1,2,2,4,0,0,0,0,0,0.01,200
"1269",46,45,9,16,46,8,5,11,4,2,9,38,16,12,18,22,56,8,2,4,5,18,3,6,11,2,10,1,2,5,1,2,15,1,0,2,1,3,4,20,0,0,0,1,2,0,1,1,1,0,0.01,200
"1270",28,11,14,15,56,10,21,10,6,11,7,6,6,48,8,4,48,3,13,9,6,4,73,2,11,12,5,1,7,5,3,3,2,3,6,1,3,1,3,0,1,3,0,4,2,1,0,0,1,0,0.01,200
"1271",15,4,46,173,8,23,8,7,8,7,6,15,2,5,5,2,2,6,2,51,3,10,2,3,3,7,8,2,1,1,24,0,3,2,13,1,4,0,0,0,3,4,1,1,1,0,1,2,0,0,0.01,200
"1272",9,5,8,8,15,20,173,7,3,17,3,0,7,0,6,21,1,1,7,27,3,44,0,3,1,9,0,1,21,0,0,0,1,2,20,1,1,2,43,1,0,1,0,2,0,1,0,0,0,0,0.01,200
"1273",111,21,47,6,12,8,9,13,23,11,19,10,9,21,9,11,6,6,3,3,3,4,9,22,30,3,3,1,0,0,0,12,2,2,1,1,1,10,8,4,3,0,4,6,1,6,0,0,3,0,0.01,200
"1274",62,9,16,12,58,29,36,5,8,28,7,7,10,1,6,18,24,15,52,6,3,4,5,7,5,15,1,4,0,2,2,1,7,5,6,1,3,1,4,1,1,1,0,3,1,0,1,1,0,0,0.01,200
"1275",29,87,6,4,5,2,4,4,174,4,9,3,3,8,20,0,1,12,0,18,7,3,2,22,7,1,2,1,0,0,2,37,0,2,1,1,0,9,1,0,1,2,0,0,0,1,0,0,0,0,0.01,200
"1276",34,25,5,16,5,9,3,7,5,19,11,12,253,0,0,0,6,4,22,2,6,3,3,5,5,6,2,4,2,1,1,2,2,2,1,3,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0.01,200
"1277",12,12,24,7,19,6,23,3,4,6,9,34,6,8,21,0,9,6,4,0,2,1,1,3,18,1,3,1,0,0,0,3,11,0,206,4,2,0,2,1,2,17,0,0,2,0,1,0,0,0,0.01,200
"1278",191,6,49,17,4,3,3,2,2,9,0,3,1,2,13,4,2,3,2,2,5,1,1,8,6,0,0,0,148,0,1,1,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0.01,200
"1279",95,32,8,157,15,17,8,19,2,4,9,2,1,17,10,18,4,0,8,1,3,3,0,0,2,2,0,3,1,2,0,12,21,0,5,0,2,0,4,0,0,3,0,2,0,0,1,0,3,0,0.01,200
"1280",14,4,14,5,197,8,5,5,3,6,0,2,1,3,9,6,1,2,3,2,1,2,5,1,5,3,167,1,0,1,2,1,1,1,3,6,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.01,200
"1281",8,8,9,137,7,2,6,1,90,68,31,3,2,3,16,1,4,9,4,5,0,18,3,6,8,2,2,5,1,0,1,1,7,0,2,1,0,3,10,0,4,5,0,0,1,2,0,0,0,0,0.01,200
"1282",23,16,9,38,6,5,119,26,30,4,27,4,64,38,3,2,2,1,4,4,0,1,24,6,0,2,1,0,1,3,1,0,0,12,3,2,2,1,5,3,0,1,0,5,0,0,0,0,0,0,0.01,200
"1283",11,35,2,170,3,2,6,7,7,26,3,125,5,6,1,0,1,0,3,0,25,1,1,1,2,8,0,7,7,1,3,0,1,2,0,0,0,1,3,16,1,1,1,0,0,0,0,0,0,0,0.01,200
"1284",80,26,12,15,5,32,7,8,36,4,3,7,3,33,9,20,1,10,6,9,9,8,12,3,4,25,14,3,8,2,1,9,4,2,4,1,0,2,1,1,38,1,2,1,0,3,10,1,1,0,0.01,200
"1285",26,31,18,9,7,10,35,27,7,21,12,55,4,3,10,7,5,18,5,3,3,16,5,5,5,5,25,6,4,13,39,0,5,1,18,5,2,6,3,1,4,0,2,0,1,2,1,0,0,0,0.01,200
"1286",37,11,11,7,12,17,100,47,13,7,5,7,21,5,5,9,5,5,4,3,46,7,6,3,4,8,4,14,27,1,2,1,9,1,5,0,3,3,3,1,1,1,0,1,2,0,0,0,0,0,0.01,200
"1287",20,9,9,7,40,13,7,22,13,8,6,25,7,13,7,11,4,59,5,3,4,16,1,15,3,12,1,4,4,14,3,36,8,7,2,5,8,8,21,2,4,9,0,1,2,0,21,1,0,0,0.01,200
"1288",2,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,0,0,439,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,200
"1289",8,9,4,21,10,7,18,35,8,6,5,7,27,1,5,10,7,4,7,3,2,2,5,3,1,2,0,4,5,71,125,0,3,11,6,0,1,1,34,11,3,0,0,0,2,1,1,0,0,0,0.01,200
"1290",13,9,25,11,9,88,14,10,30,11,10,12,8,15,6,17,5,2,7,17,4,2,1,2,31,7,6,2,5,3,11,13,4,4,15,7,5,4,0,2,0,0,0,2,42,1,2,0,1,0,0.01,200
"1291",7,9,11,7,11,18,36,16,15,193,39,2,4,2,19,7,6,8,4,2,3,0,8,7,4,3,9,14,1,0,2,0,1,0,0,6,1,1,3,11,0,2,0,1,3,1,0,0,0,0,0.01,200
"1292",42,34,25,18,7,90,14,5,3,152,8,3,3,2,3,2,15,16,4,4,5,7,7,0,2,1,3,1,0,3,2,0,0,3,1,1,0,5,0,1,1,0,1,0,1,0,1,0,1,0,0.01,200
"1293",5,148,4,21,6,6,4,31,7,7,16,5,5,150,1,3,11,7,26,3,4,0,1,0,3,0,4,1,0,2,0,3,1,0,4,2,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0.01,200
"1294",34,10,12,13,4,34,5,57,79,15,2,6,19,8,3,3,9,6,2,30,5,3,7,31,3,7,10,6,3,2,17,2,0,1,0,0,2,12,1,1,0,3,0,31,0,0,0,0,1,0,0.01,200
"1295",6,76,7,18,42,5,5,171,13,4,4,0,3,2,0,2,3,4,2,8,5,14,2,2,3,4,1,1,4,32,3,0,0,0,3,2,0,2,0,1,0,0,31,1,0,0,4,0,0,0,0.01,200
"1296",47,38,10,8,11,10,5,2,1,7,59,8,3,16,11,3,1,1,3,5,5,5,34,2,11,5,2,2,0,4,12,3,3,0,2,4,14,0,0,0,0,132,0,1,0,0,1,0,0,0,0.01,200
